ts,p0,p1,p2,p3
46.9800680,-0.1300257,198.9462019,179.2969147,156.0994923
47.0110250,-0.1676162,198.8585285,179.3204663,156.0167532
47.0439360,-0.1843067,199.2204470,178.9268771,156.1822192
47.0728580,-0.1923593,199.0012988,179.2102108,156.5372165
47.1067660,-0.1996396,198.7100832,178.5976624,156.0560618
47.1366850,-0.2075139,199.3967729,179.2679896,156.0447986
47.1685990,-0.2007392,199.4224567,179.0451921,156.1335855
47.2164750,-0.1782187,198.8702708,178.9871565,155.9567901
47.2503830,-0.1425882,199.2123815,179.4407583,155.8241509
47.2803030,-0.0855845,199.0769839,179.3095168,156.1936950
47.3132140,-0.0120091,199.4035811,179.5193642,156.3378936
47.3451610,0.0725762,199.3379276,179.6775409,155.8725830
47.3770750,0.1558834,199.4714486,179.3077540,156.3701663
47.4110010,0.2067564,199.0512770,178.9487230,155.9671352
47.4409200,0.2205965,199.5142060,179.6832818,156.3948759
47.4728700,0.2258201,199.5611089,179.5449126,156.5738275
47.5057820,0.2262332,199.4512038,179.3007035,155.9637372
47.5347030,0.2096889,199.2202825,179.3982846,155.8314834
47.5686280,0.1833208,199.5159968,179.5449910,156.6079784
47.6155020,0.1553959,198.9428150,179.3610236,156.4808071
47.6484550,0.1317734,199.9210553,179.7981413,157.0602578
47.6803700,0.1213366,198.9442457,179.6030610,156.0845756
47.7132910,0.1160079,199.3004824,179.4612582,155.7136950
47.7452050,0.0966002,199.1310250,179.1892583,155.5450521
47.7781980,0.0574425,199.1366991,179.3481941,156.1186891
47.8091150,0.0063282,198.7758011,179.1806566,155.8467663
47.8370390,-0.0349988,199.1503383,179.9480239,156.5454545
47.8739400,-0.0426046,199.3135906,179.7070496,156.5786220
47.9058540,-0.0237015,199.7579554,179.6558274,157.3017104
47.9387640,-0.0012272,198.8842494,179.5219460,156.2425714
47.9716760,0.0143878,199.4331964,179.6180556,156.8013498
48.0145970,0.0324550,199.6081593,180.0969403,156.6897523
48.0515350,0.0668670,199.0828838,180.0074546,156.8153016
48.0804780,0.1087296,199.4446291,179.9313850,157.3783599
48.1124170,0.1460291,199.7301233,180.1738666,157.1392098
48.1443310,0.1800799,199.4740697,180.2202098,157.0716548
48.1763160,0.1979776,198.9640631,179.6707246,157.1350799
48.2092440,0.1877885,199.3307248,180.2399491,157.3953830
48.2411570,0.1713216,199.7418406,180.4419288,157.3355876
48.2730720,0.1581796,199.0137013,179.9982509,156.8265475
48.3089740,0.1253473,199.1038214,179.7870930,156.7548255
48.3368990,0.0695123,199.5664941,180.1728051,157.0906829
48.3708070,0.0142514,199.4516384,180.2139755,157.3091196
48.4147850,-0.0345586,198.8968037,179.8530501,157.1243422
48.4466980,-0.0758268,199.3452919,180.5161195,157.1954983
48.4786290,-0.0930547,199.5288557,180.3385075,157.4776119
48.5165260,-0.0912226,199.3671124,180.1951461,156.4891530
48.5444520,-0.0926645,199.8413807,180.0008850,156.2999312
48.5783590,-0.1080400,199.6741639,180.0251320,156.4904166
48.6092870,-0.1279195,200.1898231,180.3547009,157.0231564
48.6372120,-0.1362578,200.2371072,180.2968579,157.0726185
48.6741120,-0.1322866,199.3611303,180.3000692,156.8233376
48.7050290,-0.1241331,199.7177872,180.2196082,156.9291269
48.7349480,-0.1231103,198.9073476,179.9676157,156.8283925
48.7668620,-0.1416705,199.1928676,179.8240352,157.1822179
48.8157430,-0.1715495,199.5841080,180.2807515,157.1167433
48.8486540,-0.1920008,199.0269742,180.0824863,157.0516028
48.8815650,-0.2041544,199.1545232,179.9128606,157.0202445
48.9124810,-0.2162837,199.0699451,179.9997061,157.1041340
48.9463900,-0.2267744,199.1612777,179.8643935,156.9240643
48.9793010,-0.2334917,199.5005842,179.9583252,157.2536514
49.0092200,-0.2322788,199.4205295,179.9587639,157.4157071
49.0411340,-0.2180393,199.1289020,180.0773018,157.1757755
49.0700560,-0.1893024,199.1646989,180.0495868,157.4684179
49.1039710,-0.1551691,198.9258108,179.8051078,157.4228005
49.1368820,-0.1269194,199.4080087,179.9200118,157.7552145
49.1687960,-0.0917955,199.3725799,180.4967076,157.2842260
49.2166650,-0.0430012,199.1712595,179.7881816,157.1272075
49.2525690,-0.0021030,199.0089128,180.0260529,157.2525955
49.2785680,0.0315384,199.3104060,180.3495270,157.3090264
49.3115140,0.0691990,198.9124151,180.0710960,156.7995150
49.3444240,0.1038752,199.2878833,180.2627428,156.9513951
49.3763480,0.1259582,198.9106080,179.8727432,157.5094174
49.4098120,0.1247207,199.0779737,179.8844440,156.9550562
49.4387330,0.1024627,199.3678972,179.9741979,156.7267105
49.4736610,0.0835600,199.2435360,180.4889257,157.2204117
49.5045770,0.0891183,199.4206076,180.3650575,157.3442139
49.5364910,0.1148837,199.3118870,180.3926049,157.1018046
49.5703990,0.1436488,199.2575937,180.2060158,157.0234714
49.6172910,0.1603542,199.2345376,180.1488317,157.5789319
49.6482060,0.1589162,199.2973132,180.1633654,157.2909394
49.6821140,0.1368276,199.0458653,179.8566097,156.9588489
49.7130310,0.0915669,199.4356504,179.9231147,156.4565923
49.7449450,0.0262760,199.0657082,179.6113470,156.9672906
49.7748640,-0.0410209,199.1453597,180.2930814,156.6832005
49.8087810,-0.0786241,199.2622161,180.3037066,157.1456101
49.8419550,-0.0825999,199.0499853,180.0252381,157.1557498
49.8708760,-0.0784087,199.4474436,179.8329229,157.1746626
49.9057820,-0.0794370,198.7171540,179.9589669,156.9384990
49.9386930,-0.0780730,199.1826818,180.1245918,156.9973281
49.9716050,-0.0653885,199.8241122,180.1061409,157.1938395
50.0164830,-0.0446959,199.2389068,180.0507395,157.3082574
50.0493940,-0.0150026,199.5544152,180.4767622,156.9158598
50.0803110,0.0255875,199.7161710,180.1235966,157.3149498
50.1142190,0.0605779,198.9000881,180.0737841,157.4475976
50.1481280,0.0764995,199.5380994,180.0422673,157.2619398
50.1770500,0.0738352,199.6634113,180.0064122,156.9578771
50.2089640,0.0720232,200.0551189,180.7848970,157.4317978
50.2408770,0.0885961,198.9444553,180.2016429,157.4393702
50.2727920,0.1065208,199.5729218,180.2690241,157.0791247
50.3067610,0.1084069,199.2554294,180.1054991,156.8125125
50.3366810,0.0921543,199.5133806,180.0994687,156.3891185
50.3725760,0.0704847,199.7101564,180.5763215,156.8341912
50.4154590,0.0576922,199.4395572,180.1869114,156.7731819
50.4483710,0.0453062,199.8308969,180.2274793,156.8603319
50.4802850,0.0409510,200.0499353,180.9221128,157.0188004
50.5141930,0.0570487,199.4205002,180.3109367,157.2566945
50.5441120,0.0640945,199.1908278,179.9529732,157.2126895
50.5790280,0.0425128,199.5656694,180.3074056,156.9531143
50.6089480,0.0190183,199.8186299,180.7233120,157.3377033
50.6408610,0.0150736,199.3570364,180.4906148,157.2818552
50.6767640,0.0101421,199.0621864,179.9232510,157.3121126
50.7046890,-0.0346308,199.2244460,179.3852387,157.1830518
50.7385970,-0.1195292,199.5088891,180.0317258,157.2925056
50.7685160,-0.2039194,199.1104398,179.9570127,157.2557448
50.8163870,-0.2623260,199.5147305,180.0390186,156.8837324
50.8483680,-0.2987721,199.2770430,179.6381761,156.9667390
50.8832730,-0.3291432,199.4888999,179.4911692,156.1950666
50.9132210,-0.3653038,198.3170229,179.2321043,155.6184546
50.9451070,-0.4018241,199.0265628,179.4974036,156.2861993
50.9810340,-0.4322709,198.9520159,178.9133897,156.0290692
51.0089590,-0.4647698,198.6507637,178.8817695,155.7627455
51.0448620,-0.4918215,198.7100110,179.1539311,155.6402249
51.0727860,-0.4923577,199.1561910,179.0571939,155.6159269
51.1066150,-0.4555964,199.2318738,179.4088381,156.4343210
51.1345390,-0.3824107,199.1408003,179.1011816,155.7054910
51.1684980,-0.2907773,198.8432224,179.0781913,155.7767795
51.2164120,-0.1951586,198.7840886,179.1729886,156.2997604
51.2533130,-0.0917472,199.4984982,179.4800761,156.0103124
51.2802400,0.0185881,198.5164868,179.2017031,155.6043173
51.3131510,0.1125671,199.0681204,178.8795639,156.0069021
51.3450650,0.1818890,198.6517098,179.5194703,155.9383277
51.3759810,0.2479397,198.6147476,179.4967072,156.0583716
51.4078940,0.3129011,199.4055930,179.3057037,155.9845086
51.4398090,0.3602915,199.0181433,179.2860599,155.9370023
51.4747140,0.3859900,198.9331882,179.3495001,155.9146788
51.5056310,0.3875139,198.8826887,178.9770692,155.5328216
51.5375620,0.3604845,199.2697277,179.1134963,155.9675015
51.5724670,0.3047895,198.6677892,178.6077655,156.1210380
51.6183590,0.2202665,198.9272472,178.6529712,155.6583826
51.6492760,0.1247645,198.7901259,178.8842074,155.3680976
51.6822370,0.0413627,198.6846077,178.6353525,155.7391261
51.7131540,-0.0268639,198.1839692,178.6069210,155.8247067
51.7462420,-0.0756439,198.6605361,178.7897672,155.8980630
51.7801500,-0.0952753,198.2631784,178.7743069,156.1023038
51.8090720,-0.0943484,198.2950563,178.3928536,156.0555066
51.8429810,-0.0857281,198.1009611,178.7151733,156.0963013
51.8719030,-0.0545840,198.9218827,179.1994694,156.0520782
51.9058120,0.0042466,198.2866954,178.6177394,155.9843995
51.9398400,0.0692152,197.9227189,179.0074663,155.8941142
51.9717540,0.1343772,198.2282695,179.0076057,156.2754840
52.0167150,0.2013665,198.3424685,179.1446728,156.4518916
52.0516210,0.2646093,198.6007283,179.1438835,156.4722960
52.0805560,0.3072474,198.1014465,178.6591593,156.0501893
52.1124690,0.3189075,198.7458407,179.2093365,156.4040908
52.1464160,0.3149764,198.0356413,179.0834551,155.7453501
52.1763350,0.2976991,198.0731922,178.8057968,155.8412218
52.2082490,0.2581849,198.6591354,178.9091354,155.9781886
52.2411600,0.2074754,198.0836302,179.0695764,155.8058195
52.2720770,0.1660574,198.1876534,179.3026794,155.9895966
52.3050660,0.1358586,197.7992214,178.8247202,155.7836496
52.3359830,0.1090472,198.0746664,179.3136774,156.6177394
52.3678960,0.0904555,197.8553743,179.0841030,156.0896050
52.4167700,0.0753544,197.7539036,178.9872336,156.3985073
52.4476920,0.0554018,198.1143617,179.0990938,155.8091017
52.4806030,0.0330345,197.8971093,179.0041156,156.4456639
52.5165060,0.0113694,198.0376706,179.1609650,156.1687760
52.5444310,-0.0151300,198.2209026,178.6362827,156.0437451
52.5783950,-0.0536056,197.9834777,178.9896487,156.3594108
52.6102780,-0.0901830,198.3399804,179.0706287,155.5891945
52.6411950,-0.1102622,199.0330306,179.0828261,156.1142601
52.6751030,-0.1182385,198.7149201,178.9145451,155.2983027
52.7040250,-0.1232654,198.9344807,178.9319646,156.1693841
52.7339440,-0.1277393,198.7962539,178.9393245,156.0553950
52.7688700,-0.1315759,198.7038373,178.8527202,155.6571486
52.8167410,-0.1345463,199.1017735,178.9644297,155.4294639
52.8486600,-0.1388014,198.5932858,178.6527035,155.5768469
52.8805740,-0.1435990,199.1585665,179.0722892,155.9738615
52.9104930,-0.1413203,199.0718581,178.7899379,155.9185207
52.9454520,-0.1340322,199.1032522,178.8750000,155.8923583
52.9783640,-0.1227288,198.9885430,178.9741458,156.0268681
53.0102770,-0.1081615,198.9667692,178.6991370,155.5887313
53.0451830,-0.0958790,199.2853571,178.9312863,155.6222244
53.0721100,-0.0721996,199.0363308,179.3667202,156.0489763
53.1050220,-0.0311802,198.8294527,178.8398010,155.4915423
53.1369350,0.0065101,198.9384815,178.9654896,155.8982695
53.1688490,0.0395509,199.0262575,179.3461771,155.8027163
53.2177170,0.0759111,198.8439674,178.9966210,155.8082886
53.2526230,0.1065793,198.9654336,179.2046695,156.3245401
53.2805480,0.1329549,198.9508641,179.3746986,155.7897910
53.3154540,0.1610125,199.0642027,179.3144030,155.8072917
53.3443750,0.1787379,198.7744489,179.0081162,155.8511022
53.3763550,0.1745500,198.8368201,179.1840008,155.4517832
53.4132550,0.1546985,198.3775540,179.1770802,155.6028033
53.4411800,0.1160049,198.3308048,178.5821101,155.5410304
53.4731160,0.0454219,198.2871835,178.6452729,156.0282832
53.5060660,-0.0370792,198.8733572,179.1176822,155.6174831
53.5339910,-0.1041507,198.5881713,178.6911285,155.8367125
53.5678980,-0.1503568,198.3817494,179.1048018,155.8251644
53.6148160,-0.1640864,198.3901035,179.2456568,156.0287917
53.6487250,-0.1492813,198.6724491,178.7336517,156.4052237
53.6826330,-0.1208119,198.4303673,179.3877431,156.4755451
53.7125520,-0.0760244,198.3998056,179.0776482,156.4229349
53.7444660,-0.0275799,198.5241318,178.9567393,156.6937414
53.7803860,0.0141030,198.4221328,179.3654753,156.1350157
53.8083100,0.0498280,198.2538597,178.8809850,156.6037717
53.8432160,0.0759744,198.4923705,179.4341530,156.5524346
53.8731350,0.0956265,198.5058088,179.0306551,156.1887142
53.9060460,0.1042646,198.3025979,179.1543987,156.3067310
53.9389570,0.0947311,198.1575704,178.9040493,155.9012128
53.9718690,0.0708106,198.3562969,179.1628504,156.6672917
54.0167490,0.0482313,198.5597789,179.3258024,156.3839814
54.0466670,0.0332156,198.5177098,178.9761281,156.3238234
54.0785810,0.0137395,197.9508293,178.9959024,156.1890732
54.1144830,-0.0102139,198.5136244,179.1280398,156.3471042
54.1493890,-0.0294729,198.4267901,179.0735509,156.4428641
54.1763170,-0.0327023,198.4713926,179.5689488,156.5155159
54.2082300,-0.0160965,198.3131669,179.0880078,156.4067548
54.2411530,0.0034574,198.4076421,179.1992397,156.6117555
54.2727430,0.0130859,198.5534751,179.0358788,156.3602588
54.3066520,0.0127781,198.5965691,179.1772651,156.4667258
54.3365710,0.0064055,198.1801273,179.1069016,156.2806657
54.3694820,-0.0032020,198.0718292,179.1253567,155.9263013
54.4154420,-0.0122405,198.4301572,179.2468566,156.3439096
54.4483540,-0.0180506,198.1052632,179.0810837,155.8607497
54.4802720,-0.0242661,198.2880711,179.1384225,155.7145646
54.5101920,-0.0391589,198.5940419,178.7317865,156.0322485
54.5450970,-0.0741880,198.3467135,178.6482078,156.1256959
54.5790060,-0.1235669,198.4577328,178.8625828,155.8373588
54.6069300,-0.1744322,198.4951331,178.4669249,155.4045491
54.6418360,-0.2320275,198.7447673,178.2613290,155.0835196
54.6757450,-0.2995084,198.4432008,178.1892259,154.4709205
54.7046670,-0.3774103,197.8609175,177.5927390,154.2200146
54.7385750,-0.4696567,197.8427516,177.5745655,154.1768134
54.7684940,-0.5523348,198.4402378,178.0361911,154.1333959
54.8173630,-0.5731428,198.6981973,178.7671985,155.3325736
54.8472820,-0.4868138,199.0095860,179.4447277,155.7312870
54.8821870,-0.2806004,199.6752363,179.9353724,156.2086170
54.9121070,0.0163736,199.8672895,179.9741812,156.2360860
54.9470120,0.3426514,199.6759023,179.8317145,155.9683059
54.9779290,0.6277638,199.5635032,179.4240570,156.1074438
55.0098420,0.8287647,199.8354251,179.7978745,156.1541498
55.0447480,0.9327991,199.4938076,179.2132171,156.4578421
55.0716810,0.9366415,199.4741551,179.4695825,155.8639165
55.1036010,0.8690504,199.3013630,179.8992140,155.7594269
55.1355260,0.7726856,198.9514940,179.8577689,156.3054781
55.1685140,0.6569770,199.1320773,179.4789899,156.1099822
55.2143900,0.5137371,199.2688022,179.3681854,156.4568245
55.2522880,0.3668806,199.5507745,180.2531133,156.3989066
55.2812520,0.2377882,198.8844924,179.0779376,155.6860512
55.3151600,0.1017760,198.9218017,179.1686807,155.3432538
55.3450790,-0.0510705,198.5664000,178.9444000,155.0348000
55.3770170,-0.2003746,198.8165128,179.1831862,155.3474117
55.4100600,-0.3285975,198.8752591,178.9372348,155.4232705
55.4409770,-0.4254093,199.0260628,179.1856109,155.4126449
55.4738980,-0.4836420,198.5957146,179.0791389,155.8168587
55.5048140,-0.5188830,198.0091725,178.3789032,155.9008587
55.5367320,-0.5531930,198.4769156,178.7188873,155.7144949
55.5727420,-0.5849392,197.9447353,178.2974598,155.5179368
55.6166300,-0.6078333,198.5561803,178.5700436,155.6862821
55.6485430,-0.6184822,198.0680826,178.1838813,156.0038794
55.6844460,-0.6150996,197.8718371,178.4335434,155.7943771
55.7123710,-0.5899492,198.4187414,178.4531464,155.7343658
55.7472760,-0.5444951,198.2191994,178.1042557,155.5056354
55.7802000,-0.4882911,197.9359012,178.4281094,155.3835147
55.8081250,-0.4176563,197.7713367,178.3419719,155.7979345
55.8440280,-0.3346423,197.4467301,178.3039006,155.5491946
55.8739470,-0.2444313,198.1665379,178.5083028,155.6100599
55.9068590,-0.1496185,198.2766542,178.3122914,156.0857059
55.9373260,-0.0639397,197.6188883,178.1620266,155.6473192
55.9722580,0.0000577,198.2357551,178.1253749,155.6846280
56.0161230,0.0595517,198.3870594,178.9628199,155.8873008
56.0500610,0.1398117,198.5889227,178.6628695,155.2764411
56.0809780,0.2274090,198.3772602,178.5036360,155.2745676
56.1109140,0.2978837,198.0779462,178.5432763,155.2165281
56.1468170,0.3543780,198.6240623,178.9331710,155.6330248
56.1768090,0.4026217,198.5951262,178.5766295,155.8896066
56.2077250,0.4275834,198.0289686,178.4379314,155.9970837
56.2406360,0.4223612,198.0291091,178.6313829,155.8539645
56.2705550,0.4009576,197.9796930,178.6744073,156.2411582
56.3034670,0.3773997,198.3393856,178.8380607,155.8982236
56.3373820,0.3567730,197.7580991,178.7133099,155.9641881
56.3702930,0.3329719,198.4134503,178.6121832,156.0278752
56.4162260,0.2941500,198.0338393,178.3436140,155.9958426
56.4501390,0.2377879,198.3516974,178.5274491,155.8516004
56.4820600,0.1693254,198.2023060,178.1787617,155.8695863
56.5120030,0.0984800,198.0521848,178.6312337,156.0526671
56.5449140,0.0449257,198.2743771,178.6236021,155.8535413
56.5788220,0.0160399,198.6608210,178.5626531,155.8556873
56.6097390,-0.0005898,198.4696999,178.3712003,156.4213757
56.6406610,-0.0077740,198.3976386,178.8259173,156.3206479
56.6745690,0.0028557,198.0336969,178.6867939,156.1511492
56.7044880,0.0229324,197.6574478,178.5399321,156.1409025
56.7374730,0.0328605,198.0775164,178.3771356,155.7257639
56.7673920,0.0312214,198.7084554,178.7464362,156.2191955
56.8155370,0.0270840,198.4750341,178.4832261,156.2714063
56.8494450,0.0210413,197.8730851,178.6742292,156.0356797
56.8813590,0.0153319,198.0336403,178.6656326,155.7223461
56.9112780,-0.0041044,198.3078647,177.8299386,154.9807036
56.9441890,-0.0531051,197.9760704,178.3966182,154.6346287
56.9780970,-0.1147441,198.3186404,178.0848271,155.2118719
57.0080170,-0.1576334,199.2227969,179.0073603,156.0244679
57.0429220,-0.1503607,198.4036435,178.9923191,156.0135894
57.0718850,-0.1020694,197.9762603,178.5103556,155.5461118
57.1078120,-0.0580164,197.9918518,178.2567659,155.6026773
57.1357380,-0.0295071,198.3351437,178.8922682,156.1240249
57.1676510,0.0028288,198.3074096,178.7540143,156.1551557
57.2135280,0.0320954,198.6913701,178.3626524,155.8155046
57.2504270,0.0444690,198.0011630,178.7845513,156.1633068
57.2813440,0.0543195,198.1204878,178.8819512,156.1112195
57.3142560,0.0671474,197.8474429,178.6233049,155.7949438
57.3421800,0.0630880,197.7550368,178.2719876,155.7707284
57.3770860,0.0250934,197.8713467,178.1293329,155.8219245
57.4111470,-0.0366377,198.1891368,178.4476237,155.9498545
57.4390710,-0.0965315,198.0978686,178.3674228,156.0147634
57.4719820,-0.1442966,197.7163307,178.2821112,155.5696757
57.5038960,-0.1767764,198.3534652,178.4753328,155.8742169
57.5358100,-0.1911367,198.2208236,178.2290203,155.8166472
57.5709850,-0.1898693,198.3141132,178.4726795,155.6173176
57.6159520,-0.1810406,197.7904809,177.9513248,155.1848871
57.6479220,-0.1747274,199.0644737,178.2719636,155.3550607
57.6818310,-0.1710122,198.6340361,177.9643574,155.0494980
57.7117500,-0.1507291,199.4018106,178.9991047,156.0359133
57.7446780,-0.0919728,198.9873916,178.5767336,156.2153270
57.7756050,-0.0101230,199.0132470,178.5694240,156.2571877
